Edad Ult Cos,Variedad,Suelo,Zona,Tenencia,Vejez,Destino 1=Semilla,Cod. T.Cultivo,Dist Km,Tipo Quema,T.Corte,Dosis Madurante,Lluvias (2 Meses Ant.),Lluvias Ciclo,Lluvias 0 -3,Lluvias tres a seis,Lluvias seis a nueve,Luvias 9 -FC,M3 Riego,DDUlt.Riego,Período,TCH,%Sac.Caña,Variedad_cod,Suelo_cod,Zona_cod,Tipo Quema_cod,T.Corte_cod
13.27,CC85-92,DESCONOCIDO,IP05,81.0,2.356,0,1.0,30.5,VERDE,MECANIZADO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,95.753409,13.014,34,22,4,4,1
14.06,CC93-4418,DESCONOCIDO,IP05,81.0,3.065,0,1.0,30.5,VERDE,MECANIZADO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,124.681269,12.9378,40,22,4,4,1
11.79,CC97-7170,SANTA ROSA,IP03,51.0,1.894,0,1.0,16.9,VERDE,MECANIZADO,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,149.111671,12.1641,41,94,3,4,1
13.5,CC85-92,DESCONOCIDO,IP05,81.0,2.086,0,1.0,30.5,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,130.444827,11.0383,34,22,4,4,1
18.33,RB73-2223,MANUELITA ,IP03,51.0,3.924,0,1.0,53.2,VERDE,MECANIZADO,0.0,103.0,1593.0,315.0,47.0,218.0,1013.0,82188.0,304,201709,228.936531,10.751,51,54,3,4,1
15.77,CC85-92,PALMIRA ,IP05,91.0,1.733,0,1.0,32.0,VERDE,MANUAL,1.2,59.0,1006.0,22.0,235.0,141.0,608.0,12441.6,223,201709,90.57647,15.433,34,68,4,4,0
15.8,CC85-92,OVEJERA,IP05,31.0,28.671,0,1.0,32.0,VERDE,MANUAL,1.2,59.0,1006.0,22.0,235.0,141.0,608.0,4766.4,212,201709,87.004405,14.126,34,64,4,4,0
15.8,CC85-92,PALMIRA ,IP05,91.0,1.033,0,1.0,32.0,VERDE,MANUAL,1.2,59.0,1006.0,22.0,235.0,141.0,608.0,10411.2,202,201709,115.479638,14.031,34,68,4,4,0
13.27,CC85-92,GALPON ,IP03,51.0,2.902,0,1.0,20.2,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,101.65987,13.7199,34,32,3,4,1
14.62,CC01-1940,BRITANIA,IP05,51.0,2.7075,0,1.0,32.7,NO DEF.,NO DEF.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,187.335913,13.32,6,6,4,0,2
12.09,CC85-92,GUABITO,IP03,11.0,3.036,0,1.0,36.2,VERDE,MECANIZADO,0.0,131.0,1236.0,354.0,255.0,358.0,269.0,34776.0,210,201709,118.493723,13.2866,34,36,3,4,1
14.78,CC01-1940,BRITANIA,IP05,51.0,20.083,0,1.0,32.7,Q.ACCIDENTAL,MECANIZADO,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,195.319092,12.65,6,6,4,1,1
14.75,CC01-1940,BRITANIA,IP05,51.0,2.7075,0,1.0,32.7,NO DEF.,NO DEF.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,187.267267,12.5327,6,6,4,0,2
15.67,CC00-3257,LA CABANA,IP03,51.0,3.421,0,1.0,22.1,NO DEF.,NO DEF.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,130.870109,12.4775,1,49,3,0,2
15.74,CC00-3257,LA CABANA,IP03,51.0,3.421,0,1.0,22.1,NO DEF.,NO DEF.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,147.978,12.449,1,49,3,0,2
13.31,CC93-4418,DESCONOCIDO,IP01,81.0,39.035,0,1.0,31.0,Q.ACCIDENTAL,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,77.65391,11.7595,40,22,1,1,1
11.43,CC01-1940,PALMERAS ,IP05,51.0,3.548,0,1.0,19.0,Q.ACCIDENTAL,MECANIZADO,0.0,74.0,613.0,0.0,132.0,394.0,87.0,0.0,0,201709,163.670329,11.718,6,65,4,1,1
12.55,CC01-1940,PALMIRA ,IP02,51.0,52.983,0,1.0,15.0,Q.ACCIDENTAL,MANUAL,0.0,98.0,616.0,0.0,0.0,440.0,176.0,0.0,0,201709,165.431014,11.5882,6,68,2,1,0
12.09,CC84-75,DESCONOCIDO,IP05,81.0,5.672,0,1.0,30.5,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,110.290388,10.397,33,22,4,4,1
14.19,CC85-92,PALMIRA ,IP05,51.0,1.664,0,1.0,13.3,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,122.003656,14.0233,34,68,4,4,1
12.62,RB73-2223,DESCONOCIDO,IP01,51.0,42.276,0,1.0,9.2,Q.ACCIDENTAL,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,111.435714,13.8174,51,22,1,1,0
13.37,CC85-92,DESCONOCIDO,IP01,81.0,33.718,0,1.0,31.0,Q.ACCIDENTAL,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,208.137328,12.6145,34,22,1,1,1
14.39,CC01-1940,ESCOCIA,IP05,51.0,3.23,0,1.0,32.5,VERDE,MECANIZADO,2.0,24.0,629.0,0.0,0.0,175.0,454.0,0.0,0,201709,180.0577,12.5122,6,25,4,4,1
15.77,CC00-3257,GENOVEZ,IP03,51.0,3.421,0,1.0,22.1,NO DEF.,NO DEF.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,120.19423,12.25,1,34,3,0,2
13.34,CC01-1940,GUADUAL,IP03,51.0,3.729,0,1.0,53.2,VERDE,MECANIZADO,0.0,71.0,1226.0,103.0,278.0,474.0,371.0,40608.0,198,201709,195.129203,11.9302,6,39,3,4,1
15.74,CC00-3257,GENOVEZ,IP03,51.0,3.421,0,1.0,22.1,NO DEF.,NO DEF.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,139.670353,11.81,1,34,3,0,2
14.19,CC85-92,DESCONOCIDO,IP05,81.0,2.643,0,1.0,28.5,VERDE,MECANIZADO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,136.786872,14.3601,34,22,4,4,1
15.54,CC85-92,CERRITO ,IP01,51.0,71.293,0,1.0,7.4,Q.ACCIDENTAL,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,97.747314,14.1513,34,13,1,1,0
11.73,RB73-2223,GENOVA,IP01,51.0,46.52,0,1.0,9.2,Q.ACCIDENTAL,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,112.252586,14.1158,51,33,1,1,0
14.59,CC85-92,GALPON ,IP05,51.0,13.451,0,1.0,19.8,VERDE,MECANIZADO,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,97.46,14.0176,34,32,4,4,1
14.55,CC85-92,GALPON ,IP05,51.0,3.688,0,1.0,19.8,VERDE,MECANIZADO,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,107.07603,13.8963,34,32,4,4,1
12.09,CC85-92,GUABITO,IP03,11.0,2.945,0,1.0,36.2,VERDE,MECANIZADO,0.0,131.0,1236.0,354.0,275.0,366.0,241.0,0.0,0,201709,127.725899,13.4118,34,36,3,4,1
14.75,CC01-1940,ESCOCIA,IP05,51.0,2.214,0,1.0,32.5,VERDE,MECANIZADO,2.0,24.0,629.0,0.0,0.0,143.0,486.0,0.0,0,201709,147.467485,12.8333,6,25,4,4,1
14.59,V71-51,GALPON ,IP05,51.0,3.364,0,1.0,19.8,VERDE,MECANIZADO,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,124.154285,12.7605,55,32,4,4,1
14.82,CC01-1940,DESCONOCIDO,IP05,51.0,1.608,0,1.0,13.3,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,173.9825,12.75,6,22,4,4,1
11.4,CC93-4418,CORINTIAS ,IP06,51.0,78.569,0,1.0,9.6,Q.ACCIDENTAL,MANUAL,0.0,27.0,762.0,177.0,238.0,320.0,27.0,9108.0,51,201709,46.252631,14.072,40,19,5,1,0
15.61,CC85-92,GALPON ,IP05,51.0,14.692,0,1.0,19.0,Q.PROGRAMADA,MECANIZADO,1.0,0.0,1009.0,31.0,269.0,113.0,596.0,40176.0,201,201709,118.608767,14.0369,34,32,4,2,1
14.23,CC85-92,PALMIRA ,IP05,51.0,1.787,0,1.0,13.3,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,119.428336,13.3895,34,68,4,4,1
13.08,CC85-92,PALMERAS ,IP03,51.0,47.853,0,1.0,41.0,Q.ACCIDENTAL,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,98.723076,13.2835,34,65,3,1,0
17.51,CC98-72,PALMIRA ,IP05,51.0,2.387,0,1.0,19.0,VERDE,MECANIZADO,0.0,74.0,983.0,365.0,5.0,0.0,613.0,0.0,0,201709,182.792592,12.4639,42,68,4,4,1
14.03,CC00-3771,ITALIA,IP06,11.0,2.511,0,1.0,5.2,Q.ACCIDENTAL,MANUAL,0.0,59.0,1013.0,149.0,262.0,285.0,317.0,0.0,0,201709,128.764444,12.3089,2,42,5,1,0
14.49,CC85-92,MANUELITA ,IP05,51.0,21.454,0,1.0,13.3,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,155.933518,12.0578,34,54,4,4,1
14.39,CC01-1940,MARGARITA,IP03,31.0,28.341,0,1.0,15.2,Q.PROGRAMADA,MECANIZADO,1.2,30.0,1445.0,186.0,395.0,373.0,491.0,111769.5,86,201709,169.074336,11.8982,6,55,3,2,1
13.14,V71-51,PALMIRA ,IP05,51.0,2.18,0,1.0,19.0,VERDE,MECANIZADO,0.0,0.0,978.0,230.0,135.0,547.0,66.0,0.0,0,201709,164.750924,11.7798,55,68,4,4,1
14.92,RB73-2223,GALPON ,IP03,31.0,25.681,0,1.0,15.2,Q.PROGRAMADA,MECANIZADO,1.1,30.0,1465.0,181.0,396.0,267.0,621.0,0.0,0,201709,182.558481,11.5924,51,32,3,2,1
12.85,RB73-2223,MANUELITA ,IP06,31.0,30.01,0,1.0,17.0,Q.ACCIDENTAL,MECANIZADO,0.0,39.0,1164.0,341.0,234.0,463.0,126.0,9810.0,103,201709,121.986425,11.4122,51,54,5,1,1
12.85,V71-51,CORINTIAS ,IP03,31.0,84.4,0,1.0,46.4,Q.ACCIDENTAL,MECANIZADO,0.0,130.0,1353.0,233.0,321.0,531.0,268.0,19044.0,213,201709,118.250602,11.383,55,19,3,1,1
14.16,RB73-2223,NUEVO PICHICHI,IP06,11.0,32.717,0,1.0,5.2,Q.PROGRAMADA,MANUAL,0.0,59.0,1013.0,149.0,258.0,261.0,345.0,1188.0,193,201709,136.2,10.999,51,62,5,2,0
14.82,CC85-92,BRITANIA,IP05,51.0,2.282,0,1.0,19.0,VERDE,MECANIZADO,0.0,74.0,630.0,17.0,0.0,95.0,518.0,0.0,0,201709,152.855468,10.5626,34,6,4,4,1
11.93,CC85-92,CERRITO ,IP01,51.0,33.863,0,1.0,7.4,Q.ACCIDENTAL,MANUAL,0.0,22.0,918.0,0.0,253.0,569.0,96.0,0.0,0,201709,92.889743,14.136,34,13,1,1,0
14.69,CC85-92,SANTA ROSA,IP06,51.0,9.912,0,1.0,22.5,VERDE,MECANIZADO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,142.536646,13.8501,34,94,5,4,1
10.38,CC93-4418,GALPON ,IP06,28.0,31.867,0,1.0,17.0,Q.ACCIDENTAL,MECANIZADO,0.0,39.0,856.0,256.0,425.0,150.0,25.0,7221.6,47,201709,110.208333,13.688,40,32,5,1,1
15.61,CC01-1940,CORINTIAS ,IP03,31.0,74.162,0,1.0,46.4,Q.ACCIDENTAL,MECANIZADO,1.4,130.0,1435.0,82.0,285.0,269.0,799.0,59936.4,207,201709,144.764705,13.258,6,19,3,1,1
12.02,CC93-4418,DESCONOCIDO,IP05,81.0,29.592,0,1.0,20.0,Q.ACCIDENTAL,MECANIZADO,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,150.421951,12.2203,40,22,4,1,1
18.17,CC98-72,BRITANIA,IP05,51.0,3.464,0,1.0,19.0,VERDE,MECANIZADO,0.0,74.0,983.0,353.0,12.0,5.0,613.0,0.0,0,201709,199.541379,11.882,42,6,4,4,1
18.37,CC85-92,BURRIGA ,IP03,51.0,3.488,0,1.0,32.2,VERDE,MECANIZADO,1.0,109.0,1364.0,427.0,79.0,289.0,569.0,0.0,0,201709,122.502169,11.3416,34,8,3,4,1
8.97,RB73-2223,GENOVA,IP06,31.0,63.687,0,1.0,17.0,Q.ACCIDENTAL,MECANIZADO,0.0,39.0,718.0,275.0,370.0,73.0,0.0,4420.8,58,201709,89.031055,10.972,51,33,5,1,1
7.66,RB73-2223,GALPON ,IP06,31.0,36.931,0,1.0,17.0,Q.ACCIDENTAL,MECANIZADO,0.0,39.0,603.0,390.0,188.0,25.0,0.0,0.0,0,201709,78.910984,10.818,51,32,5,1,1
14.98,CC01-1940,CORINTIAS ,IP06,51.0,42.805,0,1.0,11.2,Q.ACCIDENTAL,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,150.395555,13.4174,6,19,5,1,0
15.11,CC00-3257,SANTA ROSA,IP03,51.0,7.283,0,1.0,22.1,Q.PROGRAMADA,NO DEF.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,122.340388,11.6762,1,94,3,2,2
14.23,RB73-2223,NUEVO PICHICHI,IP06,11.0,38.535,0,1.0,5.2,Q.ACCIDENTAL,MECANIZADO,0.0,67.0,1021.0,149.0,233.0,286.0,353.0,3780.0,192,201709,148.767241,11.179,51,62,5,1,1
12.78,CC85-92,CERRITO ,IP01,51.0,2.498,0,1.0,7.4,NO DEF.,MANUAL,0.0,22.0,918.0,0.0,44.0,706.0,168.0,0.0,0,201709,96.92372,15.1528,34,13,1,0,0
15.18,CC85-92,CERRITO ,IP01,51.0,61.809,0,1.0,7.4,Q.ACCIDENTAL,MANUAL,0.0,22.0,918.0,0.0,0.0,140.0,778.0,0.0,0,201709,115.148237,15.1212,34,13,1,1,0
15.67,CC93-4418,GALPON ,IP05,51.0,14.894,0,1.0,19.0,Q.PROGRAMADA,MECANIZADO,1.0,0.0,1009.0,31.0,269.0,113.0,596.0,18360.0,392,201709,121.094631,14.2327,40,32,4,2,1
14.62,V71-51,PALMIRA ,IP05,51.0,2.648,0,1.0,19.8,VERDE,MECANIZADO,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,119.551937,13.3051,55,68,4,4,1
13.17,CC01-1940,FLORIDA,IP02,51.0,2.231,0,1.0,15.0,VERDE,MECANIZADO,0.0,98.0,616.0,0.0,0.0,419.0,197.0,0.0,0,201709,181.435171,13.2633,6,29,2,4,1
12.12,CC85-92,GUABITO,IP03,11.0,3.25,0,1.0,36.2,VERDE,MECANIZADO,0.0,141.0,1235.0,339.0,297.0,381.0,218.0,0.0,0,201709,128.917715,13.1904,34,36,3,4,1
15.97,CC93-4418,SANTA ROSA,IP03,51.0,3.421,0,1.0,22.1,NO DEF.,NO DEF.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,137.48282,13.12,40,94,3,0,2
13.57,CC85-92,MANUELITA ,IP05,81.0,14.328,0,1.0,22.0,Q.ACCIDENTAL,MECANIZADO,0.0,33.0,533.0,0.0,0.0,215.0,318.0,0.0,0,201709,89.737024,12.974,34,54,4,1,1
14.59,CC84-75,CORINTIAS ,IP06,81.0,3.257,0,1.0,24.1,VERDE,MECANIZADO,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,135.599526,12.9413,33,19,5,4,1
15.38,CC93-4418,GUACARI,IP05,31.0,3.696,0,1.0,23.0,VERDE,MECANIZADO,1.8,56.0,1560.0,84.0,376.0,275.0,825.0,0.0,0,201709,116.56,12.698,40,37,4,4,1
14.59,CC85-92,INGENIO ,IP03,51.0,4.365,0,1.0,46.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,152.406231,11.8949,34,41,3,4,1
14.06,CC85-92,RIO LA PAILA ,IP05,81.0,2.7075,0,1.0,22.0,NO DEF.,MECANIZADO,0.0,33.0,533.0,0.0,0.0,167.0,366.0,0.0,0,201709,81.562222,14.9907,34,83,4,0,1
15.8,CC85-92,CERRITO ,IP01,51.0,45.253,0,1.0,7.4,Q.ACCIDENTAL,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,112.338516,14.5365,34,13,1,1,0
16.0,CC93-4418,CORINTIAS ,IP03,51.0,3.421,0,1.0,22.1,NO DEF.,NO DEF.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,113.042918,14.2625,40,19,3,0,2
15.24,CC85-92,CERRITO ,IP01,51.0,53.253,0,1.0,7.4,Q.ACCIDENTAL,MANUAL,0.0,22.0,918.0,0.0,0.0,140.0,778.0,0.0,0,201709,108.892452,14.0007,34,13,1,1,0
14.39,CC85-92,ARANJUEZ,IP05,51.0,19.996,0,1.0,30.0,Q.PROGRAMADA,MECANIZADO,1.2,0.0,572.0,0.0,0.0,201.0,371.0,0.0,0,201709,139.440697,13.933,34,1,4,2,1
13.7,CC85-92,CORINTIAS ,IP05,31.0,2.39,0,1.0,23.0,VERDE,MECANIZADO,1.2,56.0,1543.0,281.0,362.0,552.0,348.0,50227.2,97,201709,141.449713,13.7251,34,19,4,4,1
12.78,CC01-1940,NUEVO PICHICHI,IP03,51.0,3.423,0,1.0,29.4,VERDE,MECANIZADO,0.8,45.0,419.0,0.0,0.0,311.0,108.0,0.0,0,201709,144.241658,13.3105,6,62,3,4,1
14.95,CC01-1940,GALPON ,IP03,31.0,25.611,0,1.0,15.2,Q.PROGRAMADA,MECANIZADO,1.1,42.0,1477.0,181.0,396.0,278.0,622.0,177147.6,100,201709,181.567567,13.1037,6,32,3,2,1
9.86,CC85-92,RIO LA PAILA ,IP05,81.0,11.367,0,1.0,22.0,Q.ACCIDENTAL,MECANIZADO,0.0,33.0,533.0,13.0,386.0,113.0,21.0,12960.0,17,201709,105.133333,13.0775,34,83,4,1,1
14.82,CC01-1940,GALPON ,IP03,31.0,39.2,0,1.0,15.2,Q.PROGRAMADA,MECANIZADO,1.1,42.0,1457.0,161.0,420.0,261.0,615.0,125625.6,94,201709,184.50923,12.9405,6,32,3,2,1
14.62,CC85-92,DESCONOCIDO,IP03,51.0,3.421,0,1.0,22.1,NO DEF.,NO DEF.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,99.338775,12.3532,34,22,3,0,2
9.79,CC85-92,CHUNDULAR,IP05,81.0,45.923,0,1.0,22.0,Q.ACCIDENTAL,MECANIZADO,0.0,33.0,533.0,13.0,386.0,113.0,21.0,14904.0,22,201709,105.475609,11.913,34,17,4,1,1
15.24,CC85-92,CERRITO ,IP01,51.0,82.337,0,1.0,7.4,Q.ACCIDENTAL,MANUAL,0.0,22.0,918.0,0.0,0.0,190.0,728.0,0.0,0,201709,108.762135,14.9368,34,13,1,1,0
13.4,CC85-92,RIO LA PAILA ,IP02,51.0,2.014,0,1.0,14.5,VERDE,MECANIZADO,0.0,55.0,661.0,0.0,0.0,445.0,216.0,0.0,0,201709,154.522727,14.068,34,83,2,4,1
12.12,CC85-92,CERRITO ,IP01,51.0,57.669,0,1.0,7.4,Q.ACCIDENTAL,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,110.267073,13.587,34,13,1,1,0
13.67,CC85-92,SAMAN,IP05,81.0,30.331,0,1.0,22.0,Q.ACCIDENTAL,MECANIZADO,2.0,33.0,533.0,0.0,0.0,215.0,318.0,0.0,0,201709,99.421854,13.5518,34,85,4,1,1
13.73,CC85-92,DESCONOCIDO,IP05,81.0,2.656,0,1.0,28.5,VERDE,MECANIZADO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,157.875744,13.54,34,22,4,4,1
14.69,CC85-92,GALPON ,IP02,51.0,2.486,0,1.0,14.5,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,157.623684,13.21,34,32,2,4,1
11.79,CC84-75,DESCONOCIDO,IP01,51.0,72.798,0,1.0,9.2,Q.ACCIDENTAL,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,86.762711,14.8291,33,22,1,1,0
14.42,CC85-92,ARANJUEZ,IP05,51.0,15.781,0,1.0,30.0,Q.PROGRAMADA,MECANIZADO,1.2,0.0,572.0,0.0,0.0,201.0,371.0,0.0,0,201709,140.685164,13.9524,34,1,4,2,1
13.57,CC93-4418,JAMAICA,IP03,31.0,49.259,0,1.0,46.5,Q.ACCIDENTAL,MANUAL,0.0,107.0,1451.0,337.0,327.0,460.0,327.0,13451.1,214,201709,119.395348,13.8218,40,43,3,1,0
13.86,CC01-1940,ARANJUEZ,IP05,51.0,3.748,0,1.0,30.0,VERDE,MECANIZADO,1.2,0.0,572.0,0.0,0.0,411.0,161.0,0.0,0,201709,137.873762,13.6373,6,1,4,4,1
15.15,CC01-1940,CORINTIAS ,IP03,51.0,3.577,0,1.0,29.4,VERDE,MECANIZADO,0.8,45.0,419.0,0.0,0.0,63.0,356.0,0.0,0,201709,186.92547,13.3155,6,19,3,4,1
13.57,CC85-92,PALMERAS ,IP03,31.0,31.399,0,1.0,46.5,Q.ACCIDENTAL,MANUAL,0.0,107.0,1451.0,337.0,327.0,460.0,327.0,9180.0,208,201709,130.652482,13.08,34,65,3,1,0
13.6,CC01-1940,JUANCHITO ,IP03,51.0,11.663,0,1.0,46.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36504.0,220,201709,151.182724,12.8477,6,48,3,4,1
13.57,RB73-2223,PALMERAS ,IP03,31.0,34.064,0,1.0,46.5,Q.ACCIDENTAL,MANUAL,0.0,107.0,1451.0,337.0,327.0,460.0,327.0,4317.0,211,201709,142.087719,10.316,51,65,3,1,0
15.31,CC85-92,CERRITO ,IP01,51.0,52.404,0,1.0,7.4,Q.PROGRAMADA,MANUAL,0.0,47.0,943.0,0.0,0.0,190.0,753.0,0.0,0,201709,92.350485,14.7392,34,13,1,2,0
14.46,CC85-92,ARANJUEZ,IP05,51.0,10.336,0,1.0,30.0,Q.PROGRAMADA,MECANIZADO,1.2,0.0,572.0,0.0,0.0,201.0,371.0,0.0,0,201709,135.551511,13.7935,34,1,4,2,1
13.8,CC01-1940,ARANJUEZ,IP05,51.0,2.355,0,1.0,30.0,VERDE,MECANIZADO,1.2,0.0,572.0,0.0,0.0,411.0,161.0,0.0,0,201709,154.551047,13.3074,6,1,4,4,1
15.15,CC01-1940,JAMAICA,IP05,81.0,2.882,0,1.0,22.0,VERDE,MECANIZADO,2.0,38.0,538.0,0.0,0.0,37.0,501.0,56160.0,195,201709,181.755659,12.9417,6,43,4,4,1
15.51,CC85-92,DESCONOCIDO,IP01,51.0,30.201,0,1.0,5.3,Q.PROGRAMADA,MANUAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,137.382749,12.875,34,22,1,2,0
14.98,CC01-1940,GALPON ,IP03,31.0,16.214,0,1.0,15.2,Q.PROGRAMADA,MECANIZADO,1.1,42.0,1477.0,181.0,410.0,266.0,620.0,166252.2,93,201709,189.135088,12.8617,6,32,3,2,1
13.17,CC01-1940,DESCONOCIDO,IP03,81.0,12.707,0,1.0,28.0,VERDE,MECANIZADO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,108.091854,12.5883,6,22,3,4,1
15.44,CC85-92,ESCOCIA,IP05,51.0,2.574,0,1.0,24.0,VERDE,MECANIZADO,0.0,51.0,929.0,0.0,30.0,167.0,732.0,0.0,0,201709,153.4875,12.3607,34,25,4,4,1
15.51,CC01-1228,GALPON ,IP02,81.0,2.001,0,1.0,15.8,VERDE,MECANIZADO,0.0,62.0,905.0,101.0,244.0,151.0,409.0,30888.0,206,201709,169.998795,12.2187,4,32,2,4,1
13.6,CC01-1940,CORINTIAS ,IP03,31.0,117.504,0,1.0,46.5,Q.ACCIDENTAL,MECANIZADO,0.0,107.0,1451.0,337.0,327.0,463.0,324.0,24829.2,204,201709,142.794041,11.8756,6,19,3,1,1
15.21,CC01-1940,TIBET,IP05,31.0,4.623,0,1.0,22.0,VERDE,MECANIZADO,0.8,42.0,730.0,61.0,164.0,151.0,354.0,82880.22,201,201709,168.984523,14.4144,6,97,4,4,1
15.47,CC85-92,GALPON ,IP05,51.0,2.457,0,1.0,24.0,VERDE,MECANIZADO,0.0,51.0,929.0,0.0,30.0,167.0,732.0,0.0,0,201709,147.161786,13.6968,34,32,4,4,1
13.14,CC01-1940,ARANJUEZ,IP05,51.0,8.101,0,1.0,30.0,VERDE,MECANIZADO,1.2,0.0,572.0,0.0,0.0,572.0,0.0,0.0,0,201709,151.204663,13.127,6,1,4,4,1
15.34,RB73-2223,CERRITO-NIMA,IP01,11.0,2.498,0,1.0,9.5,Q.PROGRAMADA,MANUAL,1.0,92.0,3053.0,165.0,1005.0,514.0,1369.0,4797.0,197,201709,128.651851,12.68,51,14,1,2,0
15.67,RB73-2223,CERRITO-NIMA,IP01,11.0,36.967,0,1.0,9.5,Q.PROGRAMADA,MANUAL,1.0,92.0,3073.0,150.0,912.0,536.0,1475.0,4788.0,198,201709,121.863636,11.8996,51,14,1,2,0
14.42,CC93-4418,DESCONOCIDO,IP05,81.0,2.501,0,1.0,28.5,VERDE,MECANIZADO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,148.033333,11.8865,40,22,4,4,1
10.55,CC01-1940,FRANCISCANO,IP06,31.0,1.738,0,1.0,12.0,Q.ACCIDENTAL,MANUAL,0.0,57.0,954.0,302.0,390.0,205.0,57.0,9720.0,221,201709,130.687306,11.433,6,30,5,1,0
13.96,CC85-92,CORINTO ,IP02,51.0,2.415,0,1.0,11.5,VERDE,MECANIZADO,1.2,68.0,1124.0,157.0,292.0,366.0,309.0,138402.0,79,201709,125.894823,14.7537,34,20,2,4,1
14.52,CC85-92,DESCONOCIDO,IP05,81.0,3.086,0,1.0,36.5,VERDE,MECANIZADO,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,201709,131.902415,14.7215,34,22,4,4,1
13.27,CC85-92,DESCONOCIDO,IP05,51.0,2.7075,0,1.0,27.0,NO DEF.,NO DEF.,0.0,63.0,1219.0,314.0,223.0,426.0,256.0,0.0,0,201709,122.564867,14.14,34,22,4,0,2
13.7,CC85-92,NIMA ,IP05,51.0,2.378,0,1.0,34.0,VERDE,MECANIZADO,1.2,142.0,698.0,0.0,0.0,266.0,432.0,0.0,0,201709,144.993886,13.817,34,60,4,4,1
15.11,CC93-4418,CORINTIAS ,IP06,81.0,1.868,0,1.0,17.0,VERDE,MECANIZADO,0.0,48.0,1238.0,96.0,417.0,186.0,539.0,33480.0,201,201709,149.039568,13.1601,40,19,5,4,1
