variedad,edad,cortes,lluvias,grupo_tenencia,pct_diatrea,tipocorte,madurada,dosismad,semsmad,vejez,mes,me,TCH,sacarosa,nivel_TCH,nivel_sacarosa,variedad_cod,tipocorte_cod,madurada_cod,nivel_TCH_num,nivel_sacarosa_num
CC01-1940,13.1,5,187,3,4.4,Mecanizado Verde,SI,0.8,12.7,2.6,8,11.0,144,11.7,Medio,Bajo,0,0,0,1,0
CC01-1940,11.2,3,53,3,5.3,Mecanizado Verde,SI,1.0,9.0,3.7,9,12.4,74,13.4,Bajo,Alto,0,0,0,0,2
CC01-1940,12.4,1,71,3,5.3,Mecanizado Verde,SI,1.0,8.7,6.7,9,8.8,144,13.0,Medio,Medio,0,0,0,1,1
CC01-1940,12.8,1,119,3,2.3,Mecanizado Verde,SI,1.2,9.0,4.6,10,8.9,160,13.1,Alto,Medio,0,0,0,2,1
CC01-1940,14.1,2,443,3,3.4,Mecanizado Verde,SI,1.0,8.4,4.5,12,7.4,166,12.7,Alto,Medio,0,0,0,2,1
CC01-1940,12.9,1,139,3,2.1,Mecanizado Verde,SI,1.2,9.3,4.7,10,8.7,161,13.4,Alto,Alto,0,0,0,2,2
CC01-1940,14.3,2,478,3,3.4,Mecanizado Verde,SI,1.0,9.7,4.7,12,6.8,169,13.8,Alto,Alto,0,0,0,2,2
CC01-1940,13.0,1,131,3,2.6,Mecanizado Verde,SI,1.2,10.0,4.6,10,8.7,159,13.6,Alto,Alto,0,0,0,2,2
CC01-1940,14.1,2,440,3,2.6,Mecanizado Verde,SI,1.0,9.3,4.2,12,7.9,179,12.7,Alto,Medio,0,0,0,2,1
CC01-1940,13.0,1,144,3,2.3,Mecanizado Verde,SI,1.2,9.4,4.3,10,7.1,152,14.0,Medio,Alto,0,0,0,1,2
CC01-1940,14.1,2,478,3,3.4,Mecanizado Verde,SI,1.0,9.0,4.4,12,9.6,166,12.4,Alto,Bajo,0,0,0,2,0
CC01-1940,13.0,1,129,3,2.3,Mecanizado Verde,SI,1.2,9.6,6.1,10,8.7,167,13.4,Alto,Alto,0,0,0,2,2
CC01-1940,14.0,2,406,3,3.8,Mecanizado Verde,SI,1.0,8.7,4.9,12,7.7,167,12.6,Alto,Medio,0,0,0,2,1
CC01-1940,13.1,1,131,3,2.3,Mecanizado Verde,SI,1.2,9.9,4.4,10,7.3,159,12.8,Alto,Medio,0,0,0,2,1
CC01-1940,14.0,2,455,3,3.4,Mecanizado Verde,SI,1.0,8.9,4.6,12,9.0,166,12.9,Alto,Medio,0,0,0,2,1
CC01-1940,13.2,2,378,2,3.4,Mecanizado Verde,SI,1.4,9.1,2.2,6,11.4,188,11.6,Alto,Bajo,0,0,0,2,0
CC01-1940,12.0,3,197,2,3.0,Mecanizado Verde,SI,1.7,7.4,2.5,7,7.5,151,12.7,Medio,Medio,0,0,0,1,1
CC01-1940,11.4,5,97,2,5.6,Mecanizado Verde,SI,0.8,5.4,18.5,6,9.4,166,12.1,Alto,Bajo,0,0,0,2,0
CC01-1940,12.1,2,173,2,2.7,Mecanizado Verde,SI,1.7,8.0,3.7,7,7.3,164,13.3,Alto,Alto,0,0,0,2,2
CC01-1940,11.9,3,282,2,3.4,Mecanizado Verde,SI,1.4,8.1,2.3,7,9.2,193,12.1,Alto,Bajo,0,0,0,2,0
CC01-1940,11.4,4,97,2,3.9,Mecanizado Verde,SI,0.8,6.0,3.0,6,10.0,183,12.2,Alto,Bajo,0,0,0,2,0
CC01-1940,13.3,1,349,2,9.7,Mecanizado Verde,SI,1.0,10.1,2.2,5,9.4,157,11.3,Alto,Bajo,0,0,0,2,0
CC01-1940,12.1,3,197,2,3.2,Mecanizado Verde,SI,1.7,7.4,21.2,7,7.7,156,13.5,Alto,Alto,0,0,0,2,2
CC01-1940,12.0,4,282,2,3.1,Mecanizado Verde,SI,1.4,8.1,2.3,7,8.9,174,13.3,Alto,Alto,0,0,0,2,2
CC01-1940,11.5,5,97,2,5.6,Mecanizado Verde,SI,0.8,6.3,2.8,6,9.2,178,12.2,Alto,Bajo,0,0,0,2,0
CC01-1940,12.3,3,209,2,4.1,Mecanizado Verde,SI,1.7,8.1,13.8,7,8.2,150,12.6,Medio,Medio,0,0,0,1,1
CC01-1940,11.9,4,232,2,3.1,Mecanizado Verde,SI,1.4,8.3,2.4,7,8.2,168,12.3,Alto,Bajo,0,0,0,2,0
CC01-1940,11.5,5,97,2,7.3,Mecanizado Verde,SI,0.8,6.4,2.5,6,10.1,157,11.6,Alto,Bajo,0,0,0,2,0
CC01-1940,13.3,1,123,2,2.7,Mecanizado Verde,SI,9.0,6.1,2.0,12,7.9,104,14.6,Bajo,Alto,0,0,0,0,2
CC01-1940,12.0,2,190,2,11.0,Mecanizado Verde,SI,0.7,4.1,3.1,12,7.0,130,11.7,Bajo,Bajo,0,0,0,0,0
CC01-1940,14.6,2,339,2,3.6,Mecanizado Verde,SI,1.3,7.3,3.5,12,10.2,105,12.0,Bajo,Bajo,0,0,0,0,0
CC01-1940,13.8,3,372,2,4.4,Mecanizado Verde,SI,0.8,15.6,3.3,6,9.2,97,11.2,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.6,3,366,3,3.8,Mecanizado Verde,SI,1.0,8.0,2.5,6,8.5,146,11.8,Medio,Bajo,0,0,0,1,0
CC01-1940,13.2,4,0,3,3.2,Mecanizado Verde,SI,0.8,9.0,2.4,8,8.4,163,11.6,Alto,Bajo,0,0,0,2,0
CC01-1940,13.6,5,169,3,2.2,Mecanizado Verde,SI,0.8,12.9,2.6,9,10.2,158,12.5,Alto,Medio,0,0,0,2,1
CC01-1940,13.7,5,173,3,3.2,Mecanizado Verde,SI,0.8,9.9,2.7,1,9.1,153,12.2,Medio,Bajo,0,0,0,1,0
CC01-1940,13.7,6,173,3,3.2,Mecanizado Verde,SI,0.8,9.9,3.2,1,10.8,137,12.4,Medio,Bajo,0,0,0,1,0
CC01-1940,13.3,4,119,3,3.2,Mecanizado Verde,SI,0.8,9.3,4.3,3,9.6,112,11.7,Bajo,Bajo,0,0,0,0,0
CC01-1940,13.2,4,119,3,3.2,Mecanizado Verde,SI,0.8,9.1,2.9,3,8.7,127,13.3,Bajo,Alto,0,0,0,0,2
CC01-1940,13.0,4,0,3,3.2,Mecanizado Verde,SI,0.8,9.1,2.6,8,8.7,138,11.7,Medio,Bajo,0,0,0,1,0
CC01-1940,13.5,5,17,3,1.8,Mecanizado Verde,SI,0.8,12.7,2.1,9,9.1,155,12.6,Alto,Medio,0,0,0,2,1
CC01-1940,13.0,4,0,3,3.2,Mecanizado Verde,SI,0.8,9.1,2.8,8,7.7,138,11.4,Medio,Bajo,0,0,0,1,0
CC01-1940,13.5,5,17,3,2.0,Mecanizado Verde,SI,0.8,12.6,2.7,9,8.9,149,12.3,Medio,Bajo,0,0,0,1,0
CC01-1940,13.2,6,119,3,3.2,Mecanizado Verde,SI,0.8,9.0,2.8,3,8.6,121,11.9,Bajo,Bajo,0,0,0,0,0
CC01-1940,13.5,1,320,3,3.2,Mecanizado Verde,SI,0.8,9.3,3.7,7,9.6,104,11.3,Bajo,Bajo,0,0,0,0,0
CC01-1940,11.8,1,0,3,2.3,Mecanizado Verde,SI,0.6,11.3,21.5,9,8.3,127,12.5,Bajo,Medio,0,0,0,0,1
CC01-1940,12.4,2,45,3,2.2,Mecanizado Verde,SI,0.8,8.7,3.9,10,11.1,98,14.8,Bajo,Alto,0,0,0,0,2
CC01-1940,12.4,2,93,3,3.2,Mecanizado Verde,SI,0.8,8.0,4.2,8,10.0,107,12.4,Bajo,Bajo,0,0,0,0,0
CC01-1940,13.5,2,320,3,3.2,Mecanizado Verde,SI,0.8,9.3,4.6,7,10.4,99,11.2,Bajo,Bajo,0,0,0,0,0
CC01-1940,14.0,1,0,3,2.3,Mecanizado Verde,SI,1.0,11.3,4.5,1,9.6,127,13.4,Bajo,Alto,0,0,0,0,2
CC01-1940,13.7,1,89,3,6.3,Mecanizado Verde,SI,1.3,11.9,1.4,12,9.0,156,12.5,Alto,Medio,0,0,0,2,1
CC01-1940,13.2,2,0,3,6.1,Mecanizado Verde,SI,0.8,12.3,1.9,1,9.8,129,12.7,Bajo,Medio,0,0,0,0,1
CC01-1940,13.9,1,89,3,6.3,Mecanizado Verde,SI,1.3,12.6,1.8,12,8.8,159,12.5,Alto,Medio,0,0,0,2,1
CC01-1940,13.0,2,0,3,6.3,Mecanizado Verde,SI,0.8,12.4,1.9,1,8.7,131,12.9,Bajo,Medio,0,0,0,0,1
CC01-1940,12.1,2,252,2,1.1,Mecanizado Verde,SI,1.2,8.4,3.6,1,10.0,180,11.3,Alto,Bajo,0,0,0,2,0
CC01-1940,11.8,4,13,2,3.3,Mecanizado Verde,SI,1.2,8.6,9.7,3,7.8,135,14.6,Medio,Alto,0,0,0,1,2
CC01-1940,12.6,5,128,2,3.8,Mecanizado Verde,SI,1.3,10.1,1.7,3,10.9,114,14.7,Bajo,Alto,0,0,0,0,2
CC01-1940,15.3,1,251,2,5.0,Mecanizado Verde,SI,1.2,16.7,1.9,10,7.3,172,13.2,Alto,Alto,0,0,0,2,2
CC01-1940,11.7,3,33,2,3.8,Mecanizado Verde,SI,1.0,6.7,6.5,9,7.4,150,13.5,Medio,Alto,0,0,0,1,2
CC01-1940,12.8,4,140,2,3.2,Mecanizado Verde,SI,0.8,11.1,1.9,10,15.0,144,13.4,Medio,Alto,0,0,0,1,2
CC01-1940,12.9,1,18,2,3.8,Mecanizado Verde,SI,1.2,8.6,2.2,3,5.7,142,12.9,Medio,Medio,0,0,0,1,1
CC01-1940,12.7,2,132,2,3.8,Mecanizado Verde,SI,1.3,10.3,2.4,3,7.9,136,14.5,Medio,Alto,0,0,0,1,2
CC01-1940,13.4,2,294,2,4.3,Mecanizado Verde,SI,1.2,12.0,1.9,3,12.9,173,13.6,Alto,Alto,0,0,0,2,2
CC01-1940,12.8,3,186,2,4.9,Mecanizado Verde,SI,1.4,7.4,1.8,4,10.4,153,13.1,Medio,Medio,0,0,0,1,1
CC01-1940,11.5,4,79,2,5.1,Mecanizado Verde,SI,1.0,7.3,2.0,3,12.4,133,12.8,Bajo,Medio,0,0,0,0,1
CC01-1940,12.1,5,110,2,3.0,Mecanizado Verde,SI,1.2,6.1,1.9,3,8.6,105,14.2,Bajo,Alto,0,0,0,0,2
CC01-1940,13.0,1,73,2,4.0,Mecanizado Verde,SI,1.1,8.4,2.7,10,7.0,149,13.9,Medio,Alto,0,0,0,1,2
CC01-1940,12.2,2,135,2,3.9,Mecanizado Verde,SI,0.8,8.6,1.8,10,9.0,130,13.5,Bajo,Alto,0,0,0,0,2
CC01-1940,14.9,1,242,2,7.9,Mecanizado Verde,SI,1.2,12.4,2.1,10,6.9,177,12.5,Alto,Medio,0,0,0,2,1
CC01-1940,12.0,2,117,2,3.1,Mecanizado Verde,SI,1.1,10.3,1.9,10,8.6,153,13.8,Medio,Alto,0,0,0,1,2
CC01-1940,11.6,3,53,2,3.4,Mecanizado Verde,SI,1.1,8.0,2.4,10,9.6,133,13.2,Bajo,Alto,0,0,0,0,2
CC01-1940,12.4,4,111,2,3.9,Mecanizado Verde,SI,0.8,9.1,1.9,10,9.4,131,13.8,Bajo,Alto,0,0,0,0,2
CC01-1940,14.1,1,218,2,5.4,Mecanizado Verde,SI,1.2,12.1,5.2,10,7.3,176,12.7,Alto,Medio,0,0,0,2,1
CC01-1940,11.9,2,62,2,3.1,Mecanizado Verde,SI,1.1,9.6,2.1,10,9.2,152,12.7,Medio,Medio,0,0,0,1,1
CC01-1940,11.8,3,53,2,3.0,Mecanizado Verde,SI,1.1,7.9,2.5,9,8.2,147,14.4,Medio,Alto,0,0,0,1,2
CC01-1940,12.4,4,111,2,6.0,Mecanizado Verde,SI,0.8,9.0,2.0,10,7.9,131,14.9,Bajo,Alto,0,0,0,0,2
CC01-1940,12.8,1,83,2,2.0,Mecanizado Verde,SI,1.1,8.3,2.3,10,8.4,146,13.6,Medio,Alto,0,0,0,1,2
CC01-1940,12.3,2,111,2,3.8,Mecanizado Verde,SI,0.8,8.9,1.7,10,8.5,124,14.4,Bajo,Alto,0,0,0,0,2
CC01-1940,12.9,1,71,2,4.5,Mecanizado Verde,SI,1.2,7.4,2.0,1,8.9,140,12.3,Medio,Bajo,0,0,0,1,0
CC01-1940,12.0,2,214,2,1.9,Mecanizado Verde,SI,1.2,8.0,2.2,1,11.2,168,11.8,Alto,Bajo,0,0,0,2,0
CC01-1940,11.7,4,18,2,4.2,Mecanizado Verde,SI,0.8,7.6,1.8,3,7.9,152,12.7,Medio,Medio,0,0,0,1,1
CC01-1940,12.4,5,126,2,4.6,Mecanizado Verde,SI,1.0,8.9,2.2,3,9.3,118,13.9,Bajo,Alto,0,0,0,0,2
CC01-1940,13.0,1,270,2,2.9,Mecanizado Verde,SI,1.2,6.0,2.4,5,11.4,164,10.9,Alto,Bajo,0,0,0,2,0
CC01-1940,12.0,2,102,2,4.1,Mecanizado Verde,SI,0.8,8.6,1.4,5,9.7,121,13.0,Bajo,Medio,0,0,0,0,1
CC01-1940,14.1,1,200,2,3.1,Mecanizado Verde,SI,1.2,12.1,2.2,10,6.5,126,12.5,Bajo,Medio,0,0,0,0,1
CC01-1940,11.9,2,62,2,3.1,Mecanizado Verde,SI,1.1,9.4,2.0,10,10.4,119,13.7,Bajo,Alto,0,0,0,0,2
CC01-1940,11.6,3,35,2,5.8,Mecanizado Verde,SI,1.1,7.0,3.0,9,7.4,90,14.7,Bajo,Alto,0,0,0,0,2
CC01-1940,12.7,4,114,2,3.7,Mecanizado Verde,SI,0.8,10.9,0.9,10,10.3,85,13.7,Bajo,Alto,0,0,0,0,2
CC01-1940,14.5,2,400,2,8.3,Mecanizado Verde,SI,1.4,14.4,2.6,8,8.0,164,12.1,Alto,Bajo,0,0,0,2,0
CC01-1940,11.8,3,86,2,7.4,Mecanizado Verde,SI,1.5,7.4,2.4,8,9.1,154,13.1,Alto,Medio,0,0,0,2,1
CC01-1940,13.0,4,77,2,3.4,Mecanizado Verde,SI,1.0,13.0,2.3,9,8.0,109,14.1,Bajo,Alto,0,0,0,0,2
CC01-1940,12.6,5,90,2,6.1,Mecanizado Verde,SI,0.8,11.0,3.7,9,9.8,127,12.9,Bajo,Medio,0,0,0,0,1
CC01-1940,12.7,1,102,2,7.2,Mecanizado Verde,SI,1.2,6.7,2.2,10,9.4,138,13.3,Medio,Alto,0,0,0,1,2
CC01-1940,12.3,3,162,2,3.0,Mecanizado Verde,SI,1.2,10.0,5.9,2,10.5,133,11.8,Bajo,Bajo,0,0,0,0,0
CC01-1940,13.8,4,288,2,4.8,Mecanizado Verde,SI,1.4,9.4,3.2,4,10.9,140,12.3,Medio,Bajo,0,0,0,1,0
CC01-1940,11.8,5,249,2,3.4,Mecanizado Verde,SI,1.2,7.0,4.2,4,10.2,114,12.3,Bajo,Bajo,0,0,0,0,0
CC01-1940,13.5,1,121,2,7.2,Mecanizado Verde,SI,0.8,11.0,2.1,11,8.6,135,12.4,Medio,Bajo,0,0,0,1,0
CC01-1940,13.9,2,325,2,8.3,Mecanizado Verde,SI,1.4,9.7,2.1,8,6.4,169,12.8,Alto,Medio,0,0,0,2,1
CC01-1940,11.8,3,98,2,9.1,Mecanizado Verde,SI,1.5,7.6,2.3,8,9.3,160,12.9,Alto,Medio,0,0,0,2,1
CC01-1940,12.7,5,96,2,8.2,Mecanizado Verde,SI,0.8,11.3,4.5,9,8.9,117,12.6,Bajo,Medio,0,0,0,0,1
CC01-1940,14.5,1,349,2,13.7,Mecanizado Verde,SI,1.3,16.4,3.0,2,9.9,160,10.8,Alto,Bajo,0,0,0,2,0
CC01-1940,13.9,2,293,2,7.0,Mecanizado Verde,SI,1.4,9.7,2.6,4,7.8,138,12.0,Medio,Bajo,0,0,0,1,0
CC01-1940,11.7,3,242,2,6.7,Mecanizado Verde,SI,1.2,6.9,2.6,4,15.0,129,13.0,Bajo,Medio,0,0,0,0,1
CC01-1940,13.0,3,356,2,6.9,Mecanizado Verde,SI,1.2,12.4,3.3,5,12.8,120,11.9,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.9,4,77,2,7.2,Mecanizado Verde,SI,1.0,12.9,2.9,9,9.2,111,14.3,Bajo,Alto,0,0,0,0,2
CC01-1940,13.3,1,121,2,7.2,Mecanizado Verde,SI,1.2,7.0,2.4,11,10.1,123,12.9,Bajo,Medio,0,0,0,0,1
CC01-1940,12.3,3,205,2,3.0,Mecanizado Verde,SI,1.3,8.6,2.7,12,10.3,160,11.8,Alto,Bajo,0,0,0,2,0
CC01-1940,14.8,4,452,2,7.3,Mecanizado Verde,SI,1.2,12.6,3.9,3,6.4,124,13.3,Bajo,Alto,0,0,0,0,2
CC01-1940,12.8,1,98,2,7.3,Mecanizado Verde,SI,0.8,7.4,5.3,9,8.6,130,12.8,Bajo,Medio,0,0,0,0,1
CC01-1940,14.4,1,323,2,2.8,Mecanizado Verde,SI,1.0,13.4,3.4,12,8.7,121,13.3,Bajo,Alto,0,0,0,0,2
CC01-1940,15.2,3,490,2,3.2,Mecanizado Verde,SI,1.3,22.0,20.4,8,6.0,144,9.8,Medio,Bajo,0,0,0,1,0
CC01-1940,13.4,1,371,2,4.8,Mecanizado Verde,SI,0.8,10.4,3.1,5,10.0,129,12.6,Bajo,Medio,0,0,0,0,1
CC01-1940,12.5,2,142,2,7.3,Mecanizado Verde,SI,0.8,9.4,2.3,5,8.6,108,13.4,Bajo,Alto,0,0,0,0,2
CC01-1940,12.6,2,90,2,6.0,Mecanizado Verde,SI,0.8,11.4,2.0,1,9.1,93,13.4,Bajo,Alto,0,0,0,0,2
CC01-1940,12.4,1,28,2,8.0,Mecanizado Verde,SI,1.0,8.9,2.8,2,9.0,151,13.0,Medio,Medio,0,0,0,1,1
CC01-1940,12.1,2,21,2,8.0,Mecanizado Verde,SI,1.2,7.4,2.2,2,9.4,135,13.0,Medio,Medio,0,0,0,1,1
CC01-1940,13.3,1,106,2,4.7,Mecanizado Verde,SI,1.4,8.0,2.2,4,11.0,170,12.8,Alto,Medio,0,0,0,2,1
CC01-1940,13.5,1,150,2,6.3,Mecanizado Verde,SI,0.8,9.6,2.4,12,10.2,160,13.3,Alto,Alto,0,0,0,2,2
CC01-1940,12.3,1,234,3,3.2,Mecanizado Verde,SI,0.8,9.3,3.9,7,11.7,129,12.0,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.4,5,0,3,3.2,Mecanizado Verde,SI,0.8,9.0,5.6,4,10.5,121,12.5,Bajo,Medio,0,0,0,0,1
CC01-1940,12.4,1,0,3,1.8,Mecanizado Verde,SI,1.0,5.7,4.6,3,8.0,161,11.3,Alto,Bajo,0,0,0,2,0
CC01-1940,13.2,1,0,3,1.8,Mecanizado Verde,SI,0.8,12.1,4.3,3,6.3,162,13.3,Alto,Alto,0,0,0,2,2
CC01-1940,13.3,1,238,3,3.2,Mecanizado Verde,SI,0.8,9.4,5.9,7,8.4,186,10.9,Alto,Bajo,0,0,0,2,0
CC01-1940,11.8,4,0,3,1.8,Mecanizado Verde,SI,1.0,8.0,5.0,11,14.5,108,12.0,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.0,1,0,3,3.2,Mecanizado Verde,SI,0.6,3.6,4.8,8,5.1,120,12.0,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.4,2,182,3,3.2,Mecanizado Verde,SI,0.8,8.0,4.7,8,10.0,121,10.0,Bajo,Bajo,0,0,0,0,0
CC01-1940,13.7,1,0,3,3.2,Mecanizado Verde,SI,0.8,12.7,6.5,3,7.8,125,13.2,Bajo,Alto,0,0,0,0,2
CC01-1940,13.1,1,145,2,1.8,Mecanizado Verde,SI,1.3,10.3,2.5,11,9.9,111,13.1,Bajo,Medio,0,0,0,0,1
CC01-1940,14.7,1,270,2,2.3,Mecanizado Verde,SI,1.3,17.3,1.6,12,8.1,119,14.3,Bajo,Alto,0,0,0,0,2
CC01-1940,11.5,3,0,3,13.6,Mecanizado Verde,SI,0.8,11.0,4.7,9,8.4,136,12.4,Medio,Bajo,0,0,0,1,0
CC01-1940,11.0,4,0,3,3.0,Mecanizado Verde,SI,1.0,8.1,2.5,9,7.7,149,12.8,Medio,Medio,0,0,0,1,1
CC01-1940,11.8,6,0,3,9.9,Mecanizado Verde,SI,0.8,11.3,10.1,9,9.8,161,12.2,Alto,Bajo,0,0,0,2,0
CC01-1940,10.9,4,0,3,3.0,Mecanizado Verde,SI,0.8,8.0,2.6,9,7.1,96,12.8,Bajo,Medio,0,0,0,0,1
CC01-1940,11.8,6,0,3,11.6,Mecanizado Verde,SI,0.8,10.6,5.8,9,9.0,149,12.1,Medio,Bajo,0,0,0,1,0
CC01-1940,11.7,3,0,3,11.6,Mecanizado Verde,SI,0.8,10.6,3.2,9,9.5,149,12.2,Medio,Bajo,0,0,0,1,0
CC01-1940,12.0,2,61,2,4.1,Mecanizado Verde,SI,1.5,8.6,8.2,8,8.5,170,13.1,Alto,Medio,0,0,0,2,1
CC01-1940,12.2,4,105,2,6.3,Mecanizado Verde,SI,0.8,8.6,13.8,8,5.8,159,12.3,Alto,Bajo,0,0,0,2,0
CC01-1940,12.7,4,145,2,5.7,Mecanizado Verde,SI,0.8,10.6,2.4,8,10.0,191,12.4,Alto,Bajo,0,0,0,2,0
CC01-1940,11.8,6,145,2,7.0,Mecanizado Verde,SI,0.8,6.4,2.2,5,9.3,133,12.5,Bajo,Medio,0,0,0,0,1
CC01-1940,14.0,1,444,2,13.2,Mecanizado Verde,SI,1.4,12.9,4.6,6,7.3,175,13.0,Alto,Medio,0,0,0,2,1
CC01-1940,12.5,2,271,2,5.2,Mecanizado Verde,SI,1.8,7.7,2.7,6,6.1,123,13.6,Bajo,Alto,0,0,0,0,2
CC01-1940,11.9,2,142,2,12.7,Mecanizado Verde,SI,1.0,3.9,2.0,4,11.3,145,12.0,Medio,Bajo,0,0,0,1,0
CC01-1940,12.4,3,266,2,4.9,Mecanizado Verde,SI,1.3,10.3,2.3,4,8.3,146,13.1,Medio,Medio,0,0,0,1,1
CC01-1940,12.3,4,207,2,3.9,Mecanizado Verde,SI,1.4,7.7,2.2,5,9.4,108,12.3,Bajo,Bajo,0,0,0,0,0
CC01-1940,11.2,5,160,2,2.5,Mecanizado Verde,SI,1.2,3.7,2.0,4,11.0,142,11.7,Medio,Bajo,0,0,0,1,0
CC01-1940,12.2,5,291,2,4.0,Mecanizado Verde,SI,1.2,7.7,2.4,5,8.4,132,12.4,Bajo,Bajo,0,0,0,0,0
CC01-1940,15.8,1,496,2,7.3,Mecanizado Verde,SI,1.4,20.6,2.8,7,10.1,147,12.3,Medio,Bajo,0,0,0,1,0
CC01-1940,13.0,1,342,2,2.6,Mecanizado Verde,SI,1.2,9.9,2.3,12,10.1,157,12.2,Alto,Bajo,0,0,0,2,0
CC01-1940,12.5,2,220,2,5.4,Mecanizado Verde,SI,1.2,3.7,2.4,1,9.0,172,11.9,Alto,Bajo,0,0,0,2,0
CC01-1940,12.1,4,72,2,4.5,Mecanizado Verde,SI,1.4,8.3,4.6,1,9.0,138,13.1,Medio,Medio,0,0,0,1,1
CC01-1940,12.3,5,111,2,3.2,Mecanizado Verde,SI,0.8,10.0,2.2,1,8.9,156,12.9,Alto,Medio,0,0,0,2,1
CC01-1940,13.0,1,333,2,1.8,Mecanizado Verde,SI,1.2,9.4,2.1,12,9.4,160,11.8,Alto,Bajo,0,0,0,2,0
CC01-1940,12.5,2,206,2,6.2,Mecanizado Verde,SI,1.2,3.3,2.1,1,9.5,180,11.7,Alto,Bajo,0,0,0,2,0
CC01-1940,11.9,4,72,2,4.5,Mecanizado Verde,SI,1.4,7.7,2.5,1,10.8,142,13.3,Medio,Alto,0,0,0,1,2
CC01-1940,12.3,5,111,2,3.2,Mecanizado Verde,SI,0.8,9.7,2.1,1,9.8,148,13.1,Medio,Medio,0,0,0,1,1
CC01-1940,12.9,1,91,2,9.5,Mecanizado Verde,SI,0.8,8.6,2.4,3,8.3,147,12.7,Medio,Medio,0,0,0,1,1
CC01-1940,12.3,2,178,2,2.5,Mecanizado Verde,SI,1.3,8.4,2.8,4,8.3,159,12.6,Alto,Medio,0,0,0,2,1
CC01-1940,12.7,3,291,2,5.4,Mecanizado Verde,SI,1.4,7.3,2.1,4,9.1,141,12.3,Medio,Bajo,0,0,0,1,0
CC01-1940,12.3,4,291,2,2.4,Mecanizado Verde,SI,1.2,9.3,1.8,5,7.8,128,13.7,Bajo,Alto,0,0,0,0,2
CC01-1940,11.7,5,145,2,5.0,Mecanizado Verde,SI,0.8,6.0,3.1,4,9.4,136,12.5,Medio,Medio,0,0,0,1,1
CC01-1940,14.5,1,308,2,7.1,Mecanizado Verde,SI,0.8,11.3,2.1,3,9.6,142,13.0,Medio,Medio,0,0,0,1,1
CC01-1940,11.8,2,138,2,5.4,Mecanizado Verde,SI,1.0,7.9,1.8,3,9.1,116,13.2,Bajo,Alto,0,0,0,0,2
CC01-1940,13.1,3,244,2,3.9,Mecanizado Verde,SI,0.8,13.4,1.1,11,10.0,125,13.4,Bajo,Alto,0,0,0,0,2
CC01-1940,13.9,1,377,2,3.3,Mecanizado Verde,SI,0.7,9.7,2.0,1,11.8,150,11.4,Medio,Bajo,0,0,0,1,0
CC01-1940,11.8,2,157,2,3.1,Mecanizado Verde,SI,1.2,8.1,1.4,1,11.1,150,12.2,Medio,Bajo,0,0,0,1,0
CC01-1940,12.9,3,137,2,3.1,Mecanizado Verde,SI,1.2,12.4,2.2,2,9.7,123,13.4,Bajo,Alto,0,0,0,0,2
CC01-1940,14.0,1,465,2,6.6,Mecanizado Verde,SI,1.4,11.4,4.7,1,7.4,142,10.3,Medio,Bajo,0,0,0,1,0
CC01-1940,13.4,1,99,2,2.4,Mecanizado Verde,SI,1.0,10.7,2.7,9,5.0,123,13.6,Bajo,Alto,0,0,0,0,2
CC01-1940,12.9,2,204,2,4.9,Mecanizado Verde,SI,0.8,11.0,2.6,10,15.0,122,15.0,Bajo,Alto,0,0,0,0,2
CC01-1940,13.0,1,481,2,7.2,Mecanizado Verde,SI,1.2,4.7,2.6,5,8.7,124,10.2,Bajo,Bajo,0,0,0,0,0
CC01-1940,11.0,3,160,2,5.0,Mecanizado Verde,SI,1.2,3.6,10.2,4,10.7,85,12.3,Bajo,Bajo,0,0,0,0,0
CC01-1940,12.3,2,122,2,7.4,Mecanizado Verde,SI,1.0,10.0,2.5,9,8.4,179,12.2,Alto,Bajo,0,0,0,2,0
CC01-1940,13.0,3,254,2,4.9,Mecanizado Verde,SI,1.2,2.6,2.2,10,12.6,182,11.7,Alto,Bajo,0,0,0,2,0
CC01-1940,11.9,4,151,2,3.2,Mecanizado Verde,SI,1.5,8.4,2.4,10,8.5,142,13.0,Medio,Medio,0,0,0,1,1
CC01-1940,11.8,5,186,2,2.3,Mecanizado Verde,SI,1.0,6.7,2.7,10,8.1,125,12.4,Bajo,Bajo,0,0,0,0,0
CC01-1940,11.5,6,81,2,6.2,Mecanizado Verde,SI,0.8,6.9,2.5,10,8.0,142,13.9,Medio,Alto,0,0,0,1,2
CC01-1940,11.7,2,101,2,6.7,Mecanizado Verde,SI,1.0,8.1,2.4,3,7.1,124,13.3,Bajo,Alto,0,0,0,0,2
CC01-1940,12.5,4,281,2,3.5,Mecanizado Verde,SI,1.2,6.0,2.0,4,8.9,128,12.0,Bajo,Bajo,0,0,0,0,0
CC01-1940,11.9,5,238,2,3.1,Mecanizado Verde,SI,1.0,8.7,2.0,4,9.3,122,12.8,Bajo,Medio,0,0,0,0,1
CC01-1940,11.3,6,76,2,2.4,Mecanizado Verde,SI,1.2,3.6,2.4,3,8.2,110,13.6,Bajo,Alto,0,0,0,0,2
